,bollinger_daily,williams_r_daily,bollinger,williams_r
20,-0.0,-0.0,-0.0,-0.0
21,-0.0,-0.0,-0.0,-0.0
22,-0.0,-0.0,-0.0,-0.0
23,-0.0,-0.0,-0.0,-0.0
24,-0.0,-0.0,-0.0,-0.0
25,-0.0,-0.0,-0.0,-0.0
26,-0.0,-0.0,-0.0,-0.0
27,-0.0,-0.0,-0.0,-0.0
28,-0.0,-0.0,-0.0,-0.0
29,-0.0,-0.0,-0.0,-0.0
30,-0.0,-0.0,-0.0,-0.0
31,-0.0025730992238838803,-0.0025730992238838803,-0.0025730992238838803,-0.0025730992238838803
32,0.00011798813356094229,0.00011798813356094229,-0.002455111090322938,-0.002455111090322938
33,-0.004158862645979132,-0.004158862645979132,-0.00661397373630207,-0.00661397373630207
34,0.0018256446352649073,0.0018256446352649073,-0.004788329101037163,-0.004788329101037163
35,-0.005482236490967194,-0.005482236490967194,-0.010270565592004358,-0.010270565592004358
36,0.002226102206546194,0.002226102206546194,-0.008044463385458164,-0.008044463385458164
37,0.005074649107392562,0.005074649107392562,-0.0029698142780656012,-0.0029698142780656012
38,-0.0030704313400294115,-0.0030704313400294115,-0.006040245618095012,-0.006040245618095012
39,-0.00041669790364156023,-0.00041669790364156023,-0.006456943521736573,-0.006456943521736573
40,-0.0014505898680454018,-0.0014505898680454018,-0.007907533389781975,-0.007907533389781975
41,0.006120786669103603,0.006120786669103603,-0.0017867467206783725,-0.0017867467206783725
42,-0.0,-0.0,-0.0017867467206783725,-0.0017867467206783725
43,0.0,0.0,-0.0017867467206783725,-0.0017867467206783725
44,-0.0,-0.0,-0.0017867467206783725,-0.0017867467206783725
45,-0.017905364513560416,-0.017905364513560416,-0.01969211123423879,-0.01969211123423879
46,8.627892350089307e-05,8.627892350089307e-05,-0.019605832310737897,-0.019605832310737897
47,-0.00535175158831724,-0.00535175158831724,-0.024957583899055138,-0.024957583899055138
48,0.004414130929596705,0.004414130929596705,-0.020543452969458434,-0.020543452969458434
49,-0.02379809286762772,-0.02379809286762772,-0.04434154583708615,-0.04434154583708615
50,0.008176135434584212,0.008176135434584212,-0.036165410402501943,-0.036165410402501943
51,0.0045420852010384415,0.0045420852010384415,-0.0316233252014635,-0.0316233252014635
52,0.008369463371193847,0.008369463371193847,-0.023253861830269652,-0.023253861830269652
53,-0.0038155245776081,-0.0038155245776081,-0.027069386407877753,-0.027069386407877753
54,-0.003264229545101736,-0.003264229545101736,-0.030333615952979488,-0.030333615952979488
55,0.007688101861831282,0.007688101861831282,-0.022645514091148206,-0.022645514091148206
56,-0.003892236938224271,-0.003892236938224271,-0.026537751029372475,-0.026537751029372475
57,-0.011100710562111952,-0.011100710562111952,-0.03763846159148443,-0.03763846159148443
58,0.0037354645632338202,0.0037354645632338202,-0.03390299702825061,-0.03390299702825061
59,-0.009298945039763244,-0.009298945039763244,-0.04320194206801385,-0.04320194206801385
60,-0.008732893430248967,-0.008732893430248967,-0.05193483549826282,-0.05193483549826282
61,0.0017300800123530927,0.0017300800123530927,-0.050204755485909726,-0.050204755485909726
62,-0.014097873644047194,-0.014097873644047194,-0.06430262912995692,-0.06430262912995692
63,0.00019102287078967732,0.00019102287078967732,-0.06411160625916724,-0.06411160625916724
64,0.020644840705735145,0.0,-0.043466765553432096,-0.06411160625916724
65,0.008186844659161594,0.0,-0.035279920894270504,-0.06411160625916724
66,0.0,-0.007090559778489879,-0.035279920894270504,-0.07120216603765712
67,0.0,-0.010236101576018111,-0.035279920894270504,-0.08143826761367523
68,0.0,-0.003030342652680372,-0.035279920894270504,-0.0844686102663556
69,-0.0,0.000543686227530822,-0.035279920894270504,-0.08392492403882479
70,-0.0,0.001676859458973988,-0.035279920894270504,-0.0822480645798508
71,0.0,-0.003920019845790189,-0.035279920894270504,-0.08616808442564099
72,-0.0,0.0006573065265804146,-0.035279920894270504,-0.08551077789906057
73,0.0,-0.0008785075953481613,-0.035279920894270504,-0.08638928549440873
74,0.0,-0.013518788469104785,-0.035279920894270504,-0.09990807396351352
75,0.0,-0.0014532460462190506,-0.035279920894270504,-0.10136132000973257
76,0.0,-0.009401219438575319,-0.035279920894270504,-0.11076253944830788
77,-0.0,0.0012723374501708079,-0.035279920894270504,-0.10949020199813708
78,0.0,-0.0003146883798000169,-0.035279920894270504,-0.1098048903779371
79,-0.0,0.006709123484861441,-0.035279920894270504,-0.10309576689307566
80,-0.0,0.0004294219988913425,-0.035279920894270504,-0.10266634489418432
81,-0.0,0.0003858876037284901,-0.035279920894270504,-0.10228045729045583
82,0.0,-0.002766314382732187,-0.035279920894270504,-0.10504677167318802
83,0.0,-0.004416124905783414,-0.035279920894270504,-0.10946289657897143
84,0.0,-0.002591940946546943,-0.035279920894270504,-0.11205483752551837
85,0.0,-0.0066943836292985195,-0.035279920894270504,-0.11874922115481688
86,-0.0,0.0016272661870504013,-0.035279920894270504,-0.11712195496776648
87,-0.0,0.004307926482194343,-0.035279920894270504,-0.11281402848557213
88,-0.0,0.000844970572699792,-0.035279920894270504,-0.11196905791287234
89,0.0,-0.002864040098630535,-0.035279920894270504,-0.11483309801150288
90,0.0,-0.008483960157314169,-0.035279920894270504,-0.12331705816881705
91,-0.009005777422376795,-0.009005777422376795,-0.0442856983166473,-0.13232283559119384
92,-0.0009926397964166078,-0.0009926397964166078,-0.04527833811306391,-0.13331547538761046
93,0.0008600154340410852,0.0008600154340410852,-0.04441832267902282,-0.1324554599535694
94,0.004235543368030395,0.004235543368030395,-0.04018277931099243,-0.128219916585539
95,-0.00011466227935564812,-0.00011466227935564812,-0.04029744159034808,-0.12833457886489463
96,0.0025262298063599307,0.0025262298063599307,-0.03777121178398815,-0.1258083490585347
97,-0.0006518759716163074,-0.0006518759716163074,-0.038423087755604456,-0.126460225030151
98,-0.006524720665664225,-0.006524720665664225,-0.04494780842126868,-0.13298494569581523
99,0.0028965666476086366,0.0028965666476086366,-0.04205124177366004,-0.13008837904820658
100,0.0047301198603782535,0.0047301198603782535,-0.03732112191328179,-0.12535825918782834
101,-0.0018963482198769662,-0.0018963482198769662,-0.03921747013315875,-0.1272546074077053
102,-0.0010628093764627252,-0.0010628093764627252,-0.04028027950962148,-0.12831741678416803
103,0.0008570508198252307,0.0008570508198252307,-0.039423228689796246,-0.1274603659643428
104,-0.0,-0.0,-0.039423228689796246,-0.1274603659643428
105,-0.01045439220621165,-0.01045439220621165,-0.0498776208960079,-0.13791475817055443
106,-0.0037019371584301295,-0.0037019371584301295,-0.05357955805443803,-0.14161669532898455
107,-0.02896995495425868,-0.02896995495425868,-0.08254951300869671,-0.17058665028324324
108,0.012123121907744769,0.012123121907744769,-0.07042639110095195,-0.15846352837549849
109,-0.00086245233893498,-0.00086245233893498,-0.07128884343988692,-0.15932598071443346
110,0.01426993258280627,0.01426993258280627,-0.057018910857080655,-0.1450560481316272
111,-0.003440342263521047,-0.003440342263521047,-0.0604592531206017,-0.14849639039514825
112,-0.014874023799225526,-0.014874023799225526,-0.07533327691982722,-0.1633704141943738
113,0.014807854598713869,0.014807854598713869,-0.060525422321113354,-0.14856255959565992
114,-0.030460158924683296,-0.030460158924683296,-0.09098558124579664,-0.1790227185203432
115,0.003923586577476581,0.003923586577476581,-0.08706199466832006,-0.17509913194286664
116,0.011986960300781757,0.011986960300781757,-0.0750750343675383,-0.16311217164208489
117,0.009649200174894262,0.009649200174894262,-0.06542583419264404,-0.15346297146719062
118,-0.006632652628242382,-0.006632652628242382,-0.07205848682088642,-0.16009562409543301
119,0.009255332899774829,0.0,-0.06280315392111159,-0.16009562409543301
120,0.001889488580462463,-0.001889488580462463,-0.060913665340649126,-0.16198511267589547
121,-0.023744253234726724,-0.0,-0.08465791857537586,-0.16198511267589547
122,0.0105322384453655,0.0,-0.07412568013001036,-0.16198511267589547
