,bollinger_daily,williams_r_daily,bollinger,williams_r
102,-0.0010628093764627252,-0.0010628093764627252,-0.046721987337461975,-0.13322929378684123
103,0.0008570508198252307,0.0008570508198252307,-0.04586493651763674,-0.132372242967016
104,-0.0,-0.0,-0.04586493651763674,-0.132372242967016
105,-0.01045439220621165,-0.01045439220621165,-0.05631932872384839,-0.14282663517322763
106,-0.0037019371584301295,-0.0037019371584301295,-0.060021265882278525,-0.14652857233165775
107,-0.02896995495425868,-0.02896995495425868,-0.08899122083653721,-0.17549852728591644
108,0.012123121907744769,0.012123121907744769,-0.07686809892879244,-0.1633754053781717
109,-0.00086245233893498,-0.00086245233893498,-0.07773055126772742,-0.16423785771710667
110,0.01426993258280627,0.01426993258280627,-0.06346061868492114,-0.1499679251343004
111,-0.003440342263521047,-0.003440342263521047,-0.0669009609484422,-0.15340826739782146
112,-0.014874023799225526,-0.014874023799225526,-0.08177498474766773,-0.168282291197047
113,0.014807854598713869,0.014807854598713869,-0.06696713014895386,-0.15347443659833312
114,-0.030460158924683296,-0.030460158924683296,-0.09742728907363715,-0.18393459552301641
115,0.003923586577476581,0.003923586577476581,-0.09350370249616057,-0.18001100894553984
116,0.011986960300781757,0.011986960300781757,-0.08151674219537881,-0.1680240486447581
117,0.009649200174894262,0.009649200174894262,-0.07186754202048455,-0.15837484846986383
118,-0.006632652628242382,-0.006632652628242382,-0.07850019464872693,-0.16500750109810622
119,0.009255332899774829,0.0,-0.0692448617489521,-0.16500750109810622
120,0.001889488580462463,-0.001889488580462463,-0.06735537316848964,-0.16689698967856867
121,-0.023744253234726724,-0.0,-0.09109962640321637,-0.16689698967856867
122,0.0105322384453655,0.0,-0.08056738795785087,-0.16689698967856867
123,-0.0046693109158389,-0.0,-0.08523669887368977,-0.16689698967856867
124,0.010016301409100226,0.0,-0.07522039746458954,-0.16689698967856867
125,0.0,-0.012526852903678797,-0.07522039746458954,-0.17942384258224747
126,0.0,-0.0015563656364687508,-0.07522039746458954,-0.18098020821871622
127,-0.0,0.010803952295425552,-0.07522039746458954,-0.17017625592329066
128,0.0,-0.009091469195329155,-0.07522039746458954,-0.17926772511861983
129,-0.01414050594057488,-0.01414050594057488,-0.08936090340516442,-0.1934082310591947
130,-0.0025931667170629824,-0.0025931667170629824,-0.09195407012222741,-0.19600139777625766
131,-0.0014198669823679096,-0.0014198669823679096,-0.09337393710459532,-0.19742126475862556
132,-0.0027545562068149463,-0.0027545562068149463,-0.09612849331141027,-0.2001758209654405
133,-0.008458349828372212,-0.008458349828372212,-0.10458684313978248,-0.20863417079381272
134,-0.0016733645811392295,-0.0016733645811392295,-0.1062602077209217,-0.21030753537495195
135,-0.0013637590086152949,-0.0013637590086152949,-0.107623966729537,-0.21167129438356724
136,0.00524253265538808,0.00524253265538808,-0.10238143407414892,-0.20642876172817917
137,-0.0012549653028294814,-0.0012549653028294814,-0.1036363993769784,-0.20768372703100865
138,-0.0013381862193743111,-0.0013381862193743111,-0.10497458559635271,-0.20902191325038297
139,0.0019262115795105775,0.0019262115795105775,-0.10304837401684214,-0.20709570167087238
140,0.005894814299764841,0.005894814299764841,-0.0971535597170773,-0.20120088737110753
141,-0.0005539217023858081,-0.0005539217023858081,-0.09770748141946312,-0.20175480907349333
142,0.005277207850030379,-0.0,-0.09243027356943273,-0.20175480907349333
143,-0.006078141257431043,0.0,-0.09850841482686377,-0.20175480907349333
144,0.0029510456797768913,-0.0,-0.09555736914708689,-0.20175480907349333
145,-0.0,-0.002635410584105533,-0.09555736914708689,-0.20439021965759888
146,0.0,0.003601013413372348,-0.09555736914708689,-0.20078920624422653
147,-0.0,-0.012772344253696034,-0.09555736914708689,-0.21356155049792255
148,-0.0186060735802042,-0.0186060735802042,-0.11416344272729109,-0.23216762407812674
149,0.004694263885016432,0.004694263885016432,-0.10946917884227467,-0.22747336019311032
150,0.014223925972804627,0.0,-0.09524525286947004,-0.22747336019311032
151,-0.0036013462728988594,-0.0,-0.0988465991423689,-0.22747336019311032
152,-0.011858155389766126,-0.0,-0.11070475453213503,-0.22747336019311032
153,0.00695499305679455,0.0,-0.10374976147534049,-0.22747336019311032
154,0.005718518717455091,0.0,-0.0980312427578854,-0.22747336019311032
155,0.0,-0.012073967067028334,-0.0980312427578854,-0.23954732726013866
156,-0.0,0.001090014061236015,-0.0980312427578854,-0.23845731319890265
157,0.0,-0.008863934538365823,-0.0980312427578854,-0.24732124773726846
158,-0.0,0.0008444210259226485,-0.0980312427578854,-0.24647682671134583
159,0.0,-0.000885134704343504,-0.0980312427578854,-0.24736196141568934
160,-0.0,0.00946062188775602,-0.0980312427578854,-0.23790133952793333
161,0.0,-0.002145722171431905,-0.0980312427578854,-0.24004706169936524
162,-0.0,0.0014738910717248775,-0.0980312427578854,-0.23857317062764036
163,0.0,-0.0017115663547436497,-0.0980312427578854,-0.240284736982384
164,-0.0,0.0010591031445650277,-0.0980312427578854,-0.23922563383781897
165,0.0,-0.0056902905476296645,-0.0980312427578854,-0.24491592438544862
166,0.0,-0.004920982715130942,-0.0980312427578854,-0.24983690710057957
167,-0.0,0.0007109356821210172,-0.0980312427578854,-0.24912597141845855
168,0.0,-0.004256457021488124,-0.0980312427578854,-0.2533824284399467
169,-0.0,0.005166461339779016,-0.0980312427578854,-0.24821596710016766
170,0.0,-0.011133858758395883,-0.0980312427578854,-0.25934982585856353
171,0.0,-0.004196017553487096,-0.0980312427578854,-0.2635458434120506
172,0.0,-0.001111403336781824,-0.0980312427578854,-0.26465724674883245
173,-0.0,2.557412579422806e-06,-0.0980312427578854,-0.264654689336253
174,-0.006628710689517899,-0.006628710689517899,-0.1046599534474033,-0.27128340002577095
175,-0.000232682795124281,-0.000232682795124281,-0.10489263624252758,-0.27151608282089523
176,-0.00037028687713534575,-0.00037028687713534575,-0.10526292311966293,-0.2718863696980306
177,-0.0,-0.0,-0.10526292311966293,-0.2718863696980306
178,-0.0033259174293270776,-0.0033259174293270776,-0.10858884054899,-0.2752122871273577
179,5.862813298714114e-05,5.862813298714114e-05,-0.10853021241600286,-0.27515365899437055
180,-0.008024260435807973,-0.008024260435807973,-0.11655447285181084,-0.2831779194301785
181,-0.0011187356670637344,-0.0011187356670637344,-0.11767320851887457,-0.2842966550972422
182,0.0036453262047548467,0.0036453262047548467,-0.11402788231411973,-0.2806513288924874
183,0.00404272968588436,0.00404272968588436,-0.10998515262823537,-0.276608599206603
184,0.0019697567678029584,0.0019697567678029584,-0.1080153958604324,-0.27463884243880005
185,-0.003937511410464156,-0.003937511410464156,-0.11195290727089656,-0.2785763538492642
186,-0.00684654066485437,-0.00684654066485437,-0.11879944793575092,-0.28542289451411856
187,-0.001967079886535058,-0.001967079886535058,-0.12076652782228599,-0.2873899744006536
188,-0.0015048997949810158,-0.0015048997949810158,-0.122271427617267,-0.28889487419563464
189,0.003997650901860422,0.003997650901860422,-0.11827377671540658,-0.2848972232937742
190,-0.0,-0.0,-0.11827377671540658,-0.2848972232937742
191,-0.0,-0.0,-0.11827377671540658,-0.2848972232937742
192,0.0,0.0,-0.11827377671540658,-0.2848972232937742
193,0.0,0.0,-0.11827377671540658,-0.2848972232937742
194,0.0,-0.012185636983823285,-0.11827377671540658,-0.2970828602775975
195,-0.0,0.0037644373394009035,-0.11827377671540658,-0.2933184229381966
196,-0.0,0.000998900392322735,-0.11827377671540658,-0.29231952254587384
197,0.0,-0.0010609130016857146,-0.11827377671540658,-0.29338043554755955
198,0.0,-0.007908982879012922,-0.11827377671540658,-0.3012894184265725
199,0.0,-0.00011837316895386769,-0.11827377671540658,-0.30140779159552633
200,0.0,-0.0035723621620809497,-0.11827377671540658,-0.3049801537576073
201,0.0,-0.0011074391245437898,-0.11827377671540658,-0.3060875928821511
202,-0.0,0.000986333959343327,-0.11827377671540658,-0.30510125892280776
203,0.0,-0.00487553660762153,-0.11827377671540658,-0.3099767955304293
204,0.0,-0.002753251137963462,-0.11827377671540658,-0.31273004666839277
205,0.0,-0.0033891813570883257,-0.11827377671540658,-0.3161192280254811
206,-0.0,0.001263682922931898,-0.11827377671540658,-0.3148555451025492
207,0.0,-0.003715228512889726,-0.11827377671540658,-0.31857077361543895
208,0.0,-0.0008339615747035027,-0.11827377671540658,-0.31940473519014245
209,-0.0,0.006392650702779746,-0.11827377671540658,-0.31301208448736273
210,0.0,-0.0026807126347896193,-0.11827377671540658,-0.31569279712215237
211,0.0,-0.011576012436797756,-0.11827377671540658,-0.3272688095589501
212,-0.0,0.00810286238706727,-0.11827377671540658,-0.31916594717188285
213,0.0,-0.002392187358309826,-0.11827377671540658,-0.32155813453019266
214,-0.0,0.0041702812147406355,-0.11827377671540658,-0.31738785331545205
215,0.0,-0.005646933906010326,-0.11827377671540658,-0.3230347872214624
216,0.0,-0.00736858194491564,-0.11827377671540658,-0.330403369166378
217,-0.0,0.004597552162246378,-0.11827377671540658,-0.32580581700413164
218,0.0,-0.00288932541988723,-0.11827377671540658,-0.32869514242401887
219,0.0,-0.0011284146642371131,-0.11827377671540658,-0.329823557088256
220,0.0,-0.00312894999322098,-0.11827377671540658,-0.332952507081477
221,-0.00921177736688719,-0.00921177736688719,-0.12748555408229376,-0.34216428444836416
222,-0.001722288174575081,-0.001722288174575081,-0.12920784225686885,-0.34388657262293926
223,0.005181274154738986,0.005181274154738986,-0.12402656810212986,-0.33870529846820024
224,0.00033461833572438694,0.00033461833572438694,-0.12369194976640548,-0.33837068013247584
225,0.0008969865084366088,0.0008969865084366088,-0.12279496325796886,-0.33747369362403923
226,0.005842210052669656,0.005842210052669656,-0.1169527532052992,-0.33163148357136957
227,-0.0,-0.015658292872703525,-0.1169527532052992,-0.3472897764440731
228,0.0,0.006554882809915654,-0.1169527532052992,-0.34073489363415743
229,0.0,0.0004038460722907877,-0.1169527532052992,-0.34033104756186666
230,0.0,0.004349839074451661,-0.1169527532052992,-0.335981208487415
231,-0.020908588714809682,-0.020908588714809682,-0.13786134192010888,-0.35688979720222463
232,0.005088515745558064,0.005088515745558064,-0.1327728261745508,-0.35180128145666656
233,0.014359965862518854,0.0,-0.11841286031203195,-0.35180128145666656
234,0.0,-0.016773984377554608,-0.11841286031203195,-0.3685752658342212
235,0.0,-0.0030357576234197963,-0.11841286031203195,-0.37161102345764097
236,-0.0,0.009437097854593035,-0.11841286031203195,-0.36217392560304795
237,0.0,-0.005989536345064243,-0.11841286031203195,-0.36816346194811217
238,-0.0,1.6411276734234943e-05,-0.11841286031203195,-0.36814705067137793
239,0.0,-0.009395986025007264,-0.11841286031203195,-0.37754303669638517
240,-0.0,0.004335134160957838,-0.11841286031203195,-0.37320790253542735
241,-0.0,0.0008574993611654827,-0.11841286031203195,-0.3723504031742619
242,-0.0,0.0056429069363905906,-0.11841286031203195,-0.3667074962378713
243,0.0,-0.0039627497009122135,-0.11841286031203195,-0.3706702459387835
244,-0.0,0.004363115107016734,-0.11841286031203195,-0.36630713083176675
245,-0.0,0.007788174609960495,-0.11841286031203195,-0.35851895622180624
246,-0.03558204972635506,-0.03558204972635506,-0.153994910038387,-0.3941010059481613
247,-0.03145265426836605,-0.03145265426836605,-0.18544756430675305,-0.4255536602165273
248,-0.004570285348800123,-0.004570285348800123,-0.19001784965555318,-0.4301239455653274
249,-0.04417862342548333,-0.04417862342548333,-0.23419647308103653,-0.47430256899081075
250,-0.013866039237727359,-0.013866039237727359,-0.2480625123187639,-0.4881686082285381
251,0.05092457903596298,0.05092457903596298,-0.1971379332828009,-0.4372440291925751
