,Date,term_5,term_20,term_60,acc_dist_index,chaikin_money_flow,ease_of_move,williams_r,rel_strength,predict_term_5,predict_term_20,predict_term_60
89,7/10/2019,4.0,0.0,0.0,3055709567.980697,0.005263966282490599,13238.378878202853,-23.787516508198728,64.988078320982,4.0,0.0,0.0
90,7/11/2019,4.0,0.0,0.0,3306927425.2773046,0.06488713488619552,7102.4812586178405,-0.05923974864187881,70.01351104820797,4.0,0.0,0.0
91,7/12/2019,3.0,0.0,0.0,3550909770.3512836,0.0921683031096037,18543.95457949232,-0.2026279011195803,74.27102658147435,3.0,0.0,0.0
92,7/15/2019,2.0,0.0,0.0,3719318940.7399774,0.11816197862815742,3347.5166837450565,-0.6147965005780126,74.70123485300633,2.0,0.0,0.0
93,7/16/2019,2.0,0.0,0.0,3682517270.941928,0.1073664426394897,721.1835861288403,-6.755043271756289,73.5525935749113,2.0,0.0,0.0
94,7/17/2019,3.0,0.0,0.0,3493156334.074825,0.04075715389811172,-4097.86549488506,-19.159831018143993,68.01082256967918,3.0,0.0,0.0
95,7/18/2019,3.0,0.0,0.0,3613555138.08999,0.057462573485840426,-10348.852163715615,-20.048716687629042,68.08063897998046,3.0,0.0,0.0
96,7/19/2019,3.0,0.0,0.0,3350434634.3656077,-0.029383185303681527,5248.10048559768,-31.244758336994256,64.72839189399365,3.0,0.0,0.0
97,7/22/2019,3.0,0.0,0.0,3392695113.0191035,0.06473047583355966,-5523.382496862045,-29.604520349286748,65.20332067103566,3.0,0.0,0.0
98,7/23/2019,3.0,0.0,0.0,3582083421.957765,0.1464738758773451,8471.24027768394,-6.750730702694824,69.61609272858801,3.0,0.0,0.0
99,7/24/2019,2.0,0.0,0.0,3723372480.475825,0.22469976898207747,-1865.5732455397826,-17.55658753131707,65.61214272529028,2.0,0.0,0.0
100,7/25/2019,2.0,0.0,0.0,3642592723.321299,0.26619200264366294,-5925.022878081769,-35.15153768732291,59.601138008845396,2.0,0.0,0.0
101,7/26/2019,1.0,0.0,0.0,3766455983.3140316,0.29992327056060963,-463.78094018115,-28.130927747780166,61.131289628263346,1.0,1.0,0.0
102,7/29/2019,0.0,0.0,0.0,3737697507.682921,0.27269936885028395,2279.7489295030514,-30.283311324304922,62.00160245219431,0.0,0.0,0.0
103,7/30/2019,0.0,0.0,0.0,3930958368.3625317,0.3290163428214098,-4206.704398976879,-41.59972176761612,60.817736014557106,0.0,0.0,0.0
